date,from_currency,to_currency,rate,source,currency_pair
2022-02-24,USD,KES,113.75,alpha_vantage,USD/KES
2022-02-25,USD,KES,113.7,alpha_vantage,USD/KES
2022-02-28,USD,KES,113.75,alpha_vantage,USD/KES
2022-03-01,USD,KES,113.8,alpha_vantage,USD/KES
2022-03-02,USD,KES,113.8,alpha_vantage,USD/KES
2022-03-03,USD,KES,113.8,alpha_vantage,USD/KES
2022-03-04,USD,KES,113.85,alpha_vantage,USD/KES
2022-03-07,USD,KES,113.95,alpha_vantage,USD/KES
2022-03-08,USD,KES,114,alpha_vantage,USD/KES
2022-03-09,USD,KES,114.05,alpha_vantage,USD/KES
2022-03-10,USD,KES,114.15,alpha_vantage,USD/KES
2022-03-11,USD,KES,114.05,alpha_vantage,USD/KES
2022-03-14,USD,KES,114.15,alpha_vantage,USD/KES
2022-03-15,USD,KES,114.35,alpha_vantage,USD/KES
2022-03-16,USD,KES,114.25,alpha_vantage,USD/KES
2022-03-17,USD,KES,114.3,alpha_vantage,USD/KES
2022-03-18,USD,KES,114.1,alpha_vantage,USD/KES
2022-03-21,USD,KES,114.35,alpha_vantage,USD/KES
2022-03-22,USD,KES,114.45,alpha_vantage,USD/KES
2022-03-23,USD,KES,114.45,alpha_vantage,USD/KES
2022-03-24,USD,KES,114.5,alpha_vantage,USD/KES
2022-03-25,USD,KES,114.65,alpha_vantage,USD/KES
2022-03-28,USD,KES,114.65,alpha_vantage,USD/KES
2022-03-29,USD,KES,114.8,alpha_vantage,USD/KES
2022-03-30,USD,KES,114.85,alpha_vantage,USD/KES
2022-03-31,USD,KES,114.9,alpha_vantage,USD/KES
2022-04-01,USD,KES,115,alpha_vantage,USD/KES
2022-04-04,USD,KES,115,alpha_vantage,USD/KES
2022-04-05,USD,KES,115.05,alpha_vantage,USD/KES
2022-04-06,USD,KES,115.1,alpha_vantage,USD/KES
2022-04-07,USD,KES,115.2,alpha_vantage,USD/KES
2022-04-08,USD,KES,115.25,alpha_vantage,USD/KES
2022-04-11,USD,KES,115.25,alpha_vantage,USD/KES
2022-04-12,USD,KES,115.3,alpha_vantage,USD/KES
2022-04-13,USD,KES,115.35,alpha_vantage,USD/KES
2022-04-14,USD,KES,115.4,alpha_vantage,USD/KES
2022-04-15,USD,KES,115.4,alpha_vantage,USD/KES
2022-04-18,USD,KES,115.4,alpha_vantage,USD/KES
2022-04-19,USD,KES,115.45,alpha_vantage,USD/KES
2022-04-20,USD,KES,115.45,alpha_vantage,USD/KES
2022-04-21,USD,KES,115.55,alpha_vantage,USD/KES
2022-04-22,USD,KES,115.6,alpha_vantage,USD/KES
2022-04-25,USD,KES,115.6,alpha_vantage,USD/KES
2022-04-26,USD,KES,115.65,alpha_vantage,USD/KES
2022-04-27,USD,KES,115.65,alpha_vantage,USD/KES
2022-04-28,USD,KES,115.75,alpha_vantage,USD/KES
2022-04-29,USD,KES,115.75,alpha_vantage,USD/KES
2022-05-02,USD,KES,115.75,alpha_vantage,USD/KES
2022-05-03,USD,KES,115.75,alpha_vantage,USD/KES
2022-05-04,USD,KES,115.7,alpha_vantage,USD/KES
2022-05-05,USD,KES,115.75,alpha_vantage,USD/KES
2022-05-06,USD,KES,115.85,alpha_vantage,USD/KES
2022-05-09,USD,KES,115.85,alpha_vantage,USD/KES
2022-05-10,USD,KES,115.9,alpha_vantage,USD/KES
2022-05-11,USD,KES,116,alpha_vantage,USD/KES
2022-05-12,USD,KES,116.05,alpha_vantage,USD/KES
2022-05-13,USD,KES,116,alpha_vantage,USD/KES
2022-05-16,USD,KES,116.2,alpha_vantage,USD/KES
2022-05-17,USD,KES,116.25,alpha_vantage,USD/KES
2022-05-18,USD,KES,116.25,alpha_vantage,USD/KES
2022-05-19,USD,KES,116.3,alpha_vantage,USD/KES
2022-05-20,USD,KES,116.35,alpha_vantage,USD/KES
2022-05-23,USD,KES,116.45,alpha_vantage,USD/KES
2022-05-24,USD,KES,116.5,alpha_vantage,USD/KES
2022-05-25,USD,KES,116.5,alpha_vantage,USD/KES
2022-05-26,USD,KES,116.6,alpha_vantage,USD/KES
2022-05-27,USD,KES,116.6,alpha_vantage,USD/KES
2022-05-30,USD,KES,116.65,alpha_vantage,USD/KES
2022-05-31,USD,KES,116.7,alpha_vantage,USD/KES
2022-06-01,USD,KES,116.7,alpha_vantage,USD/KES
2022-06-02,USD,KES,116.75,alpha_vantage,USD/KES
2022-06-03,USD,KES,116.75,alpha_vantage,USD/KES
2022-06-06,USD,KES,116.8,alpha_vantage,USD/KES
2022-06-07,USD,KES,116.8,alpha_vantage,USD/KES
2022-06-08,USD,KES,116.8,alpha_vantage,USD/KES
2022-06-09,USD,KES,117,alpha_vantage,USD/KES
2022-06-10,USD,KES,116.95,alpha_vantage,USD/KES
2022-06-13,USD,KES,117.05,alpha_vantage,USD/KES
2022-06-14,USD,KES,117.1,alpha_vantage,USD/KES
2022-06-15,USD,KES,117.2,alpha_vantage,USD/KES
2022-06-16,USD,KES,117.25,alpha_vantage,USD/KES
2022-06-17,USD,KES,117.3,alpha_vantage,USD/KES
2022-06-20,USD,KES,117.25,alpha_vantage,USD/KES
2022-06-21,USD,KES,117.4,alpha_vantage,USD/KES
2022-06-22,USD,KES,117.45,alpha_vantage,USD/KES
2022-06-23,USD,KES,117.5,alpha_vantage,USD/KES
2022-06-24,USD,KES,117.55,alpha_vantage,USD/KES
2022-06-27,USD,KES,117.65,alpha_vantage,USD/KES
2022-06-28,USD,KES,117.7,alpha_vantage,USD/KES
2022-06-29,USD,KES,117.8,alpha_vantage,USD/KES
2022-06-30,USD,KES,117.8,alpha_vantage,USD/KES
2022-07-01,USD,KES,117.8,alpha_vantage,USD/KES
2022-07-04,USD,KES,117.85,alpha_vantage,USD/KES
2022-07-05,USD,KES,117.9,alpha_vantage,USD/KES
2022-07-06,USD,KES,117.9,alpha_vantage,USD/KES
2022-07-07,USD,KES,117.9,alpha_vantage,USD/KES
2022-07-08,USD,KES,118,alpha_vantage,USD/KES
2022-07-11,USD,KES,118,alpha_vantage,USD/KES
2022-07-12,USD,KES,118.1,alpha_vantage,USD/KES
2022-07-13,USD,KES,118.15,alpha_vantage,USD/KES
2022-07-14,USD,KES,118.2,alpha_vantage,USD/KES
2022-07-15,USD,KES,118.25,alpha_vantage,USD/KES
2022-07-18,USD,KES,118.35,alpha_vantage,USD/KES
2022-07-19,USD,KES,118.4,alpha_vantage,USD/KES
2022-07-20,USD,KES,118.5,alpha_vantage,USD/KES
2022-07-21,USD,KES,118.55,alpha_vantage,USD/KES
2022-07-22,USD,KES,118.55,alpha_vantage,USD/KES
2022-07-25,USD,KES,118.65,alpha_vantage,USD/KES
2022-07-26,USD,KES,118.5,alpha_vantage,USD/KES
2022-07-27,USD,KES,118.7,alpha_vantage,USD/KES
2022-07-28,USD,KES,118.7,alpha_vantage,USD/KES
2022-07-29,USD,KES,118.85,alpha_vantage,USD/KES
2022-08-01,USD,KES,118.9,alpha_vantage,USD/KES
2022-08-02,USD,KES,118.9,alpha_vantage,USD/KES
2022-08-03,USD,KES,118.85,alpha_vantage,USD/KES
2022-08-04,USD,KES,119.1,alpha_vantage,USD/KES
2022-08-05,USD,KES,119.1,alpha_vantage,USD/KES
2022-08-08,USD,KES,119.1,alpha_vantage,USD/KES
2022-08-09,USD,KES,119.1,alpha_vantage,USD/KES
2022-08-10,USD,KES,119.25,alpha_vantage,USD/KES
2022-08-11,USD,KES,119.15,alpha_vantage,USD/KES
2022-08-12,USD,KES,119.25,alpha_vantage,USD/KES
2022-08-15,USD,KES,119.3,alpha_vantage,USD/KES
2022-08-16,USD,KES,119.4,alpha_vantage,USD/KES
2022-08-17,USD,KES,119.4,alpha_vantage,USD/KES
2022-08-18,USD,KES,119.6,alpha_vantage,USD/KES
2022-08-19,USD,KES,119.6,alpha_vantage,USD/KES
2022-08-22,USD,KES,119.6,alpha_vantage,USD/KES
2022-08-23,USD,KES,119.7,alpha_vantage,USD/KES
2022-08-24,USD,KES,119.75,alpha_vantage,USD/KES
2022-08-25,USD,KES,119.8,alpha_vantage,USD/KES
2022-08-26,USD,KES,119.75,alpha_vantage,USD/KES
2022-08-29,USD,KES,119.9,alpha_vantage,USD/KES
2022-08-30,USD,KES,120,alpha_vantage,USD/KES
2022-08-31,USD,KES,119.9,alpha_vantage,USD/KES
2022-09-01,USD,KES,120.05,alpha_vantage,USD/KES
2022-09-02,USD,KES,120.25,alpha_vantage,USD/KES
2022-09-05,USD,KES,120.15,alpha_vantage,USD/KES
2022-09-06,USD,KES,120.15,alpha_vantage,USD/KES
2022-09-07,USD,KES,120.2,alpha_vantage,USD/KES
2022-09-08,USD,KES,120.2,alpha_vantage,USD/KES
2022-09-09,USD,KES,120.25,alpha_vantage,USD/KES
2022-09-12,USD,KES,120.3,alpha_vantage,USD/KES
2022-09-13,USD,KES,120.35,alpha_vantage,USD/KES
2022-09-14,USD,KES,120.25,alpha_vantage,USD/KES
2022-09-15,USD,KES,120.25,alpha_vantage,USD/KES
2022-09-16,USD,KES,120.3,alpha_vantage,USD/KES
2022-09-19,USD,KES,120.4,alpha_vantage,USD/KES
2022-09-20,USD,KES,120.45,alpha_vantage,USD/KES
2022-09-21,USD,KES,120.5,alpha_vantage,USD/KES
2022-09-22,USD,KES,120.55,alpha_vantage,USD/KES
2022-09-23,USD,KES,120.5,alpha_vantage,USD/KES
2022-09-26,USD,KES,120.5,alpha_vantage,USD/KES
2022-09-27,USD,KES,120.6,alpha_vantage,USD/KES
2022-09-28,USD,KES,120.5,alpha_vantage,USD/KES
2022-09-29,USD,KES,120.65,alpha_vantage,USD/KES
2022-09-30,USD,KES,120.65,alpha_vantage,USD/KES
2022-10-03,USD,KES,120.65,alpha_vantage,USD/KES
2022-10-04,USD,KES,120.75,alpha_vantage,USD/KES
2022-10-05,USD,KES,120.8,alpha_vantage,USD/KES
2022-10-06,USD,KES,120.8,alpha_vantage,USD/KES
2022-10-07,USD,KES,120.8,alpha_vantage,USD/KES
2022-10-10,USD,KES,120.8,alpha_vantage,USD/KES
2022-10-11,USD,KES,120.75,alpha_vantage,USD/KES
2022-10-12,USD,KES,120.9,alpha_vantage,USD/KES
2022-10-13,USD,KES,120.9,alpha_vantage,USD/KES
2022-10-14,USD,KES,120.8,alpha_vantage,USD/KES
2022-10-17,USD,KES,120.95,alpha_vantage,USD/KES
2022-10-18,USD,KES,121.05,alpha_vantage,USD/KES
2022-10-19,USD,KES,121.05,alpha_vantage,USD/KES
2022-10-20,USD,KES,121.05,alpha_vantage,USD/KES
2022-10-21,USD,KES,121.1,alpha_vantage,USD/KES
2022-10-24,USD,KES,121.05,alpha_vantage,USD/KES
2022-10-25,USD,KES,121.15,alpha_vantage,USD/KES
2022-10-26,USD,KES,121.15,alpha_vantage,USD/KES
2022-10-27,USD,KES,121.15,alpha_vantage,USD/KES
2022-10-28,USD,KES,121.3,alpha_vantage,USD/KES
2022-10-31,USD,KES,121.3,alpha_vantage,USD/KES
2022-11-01,USD,KES,121.35,alpha_vantage,USD/KES
2022-11-02,USD,KES,121.35,alpha_vantage,USD/KES
2022-11-03,USD,KES,121.45,alpha_vantage,USD/KES
2022-11-04,USD,KES,121.45,alpha_vantage,USD/KES
2022-11-07,USD,KES,121.5,alpha_vantage,USD/KES
2022-11-08,USD,KES,121.6,alpha_vantage,USD/KES
2022-11-09,USD,KES,121.65,alpha_vantage,USD/KES
2022-11-10,USD,KES,121.71,alpha_vantage,USD/KES
2022-11-11,USD,KES,121.8,alpha_vantage,USD/KES
2022-11-14,USD,KES,121.8,alpha_vantage,USD/KES
2022-11-15,USD,KES,121.85,alpha_vantage,USD/KES
2022-11-16,USD,KES,121.9,alpha_vantage,USD/KES
2022-11-17,USD,KES,121.95,alpha_vantage,USD/KES
2022-11-18,USD,KES,122,alpha_vantage,USD/KES
2022-11-21,USD,KES,122,alpha_vantage,USD/KES
2022-11-22,USD,KES,122.15,alpha_vantage,USD/KES
2022-11-23,USD,KES,122.15,alpha_vantage,USD/KES
2022-11-24,USD,KES,122.25,alpha_vantage,USD/KES
2022-11-25,USD,KES,122.1,alpha_vantage,USD/KES
2022-11-28,USD,KES,122.35,alpha_vantage,USD/KES
2022-11-29,USD,KES,122.4,alpha_vantage,USD/KES
2022-11-30,USD,KES,122.35,alpha_vantage,USD/KES
2022-12-01,USD,KES,122.37,alpha_vantage,USD/KES
2022-12-02,USD,KES,122.35,alpha_vantage,USD/KES
2022-12-05,USD,KES,122.65,alpha_vantage,USD/KES
2022-12-06,USD,KES,122.65,alpha_vantage,USD/KES
2022-12-07,USD,KES,122.7,alpha_vantage,USD/KES
2022-12-08,USD,KES,122.7,alpha_vantage,USD/KES
2022-12-09,USD,KES,122.75,alpha_vantage,USD/KES
2022-12-12,USD,KES,122.75,alpha_vantage,USD/KES
2022-12-13,USD,KES,122.8,alpha_vantage,USD/KES
2022-12-14,USD,KES,122.9,alpha_vantage,USD/KES
2022-12-15,USD,KES,122.9,alpha_vantage,USD/KES
2022-12-16,USD,KES,122.95,alpha_vantage,USD/KES
2022-12-19,USD,KES,123,alpha_vantage,USD/KES
2022-12-20,USD,KES,123,alpha_vantage,USD/KES
2022-12-21,USD,KES,123,alpha_vantage,USD/KES
2022-12-22,USD,KES,123.1,alpha_vantage,USD/KES
2022-12-23,USD,KES,123.03,alpha_vantage,USD/KES
2022-12-26,USD,KES,123.2,alpha_vantage,USD/KES
2022-12-27,USD,KES,123.03,alpha_vantage,USD/KES
2022-12-28,USD,KES,123.3,alpha_vantage,USD/KES
2022-12-29,USD,KES,123.23,alpha_vantage,USD/KES
2022-12-30,USD,KES,123.4,alpha_vantage,USD/KES
2023-01-02,USD,KES,123.28,alpha_vantage,USD/KES
2023-01-03,USD,KES,123.45,alpha_vantage,USD/KES
2023-01-04,USD,KES,123.43,alpha_vantage,USD/KES
2023-01-05,USD,KES,123.43,alpha_vantage,USD/KES
2023-01-06,USD,KES,123.43,alpha_vantage,USD/KES
2023-01-09,USD,KES,123.48,alpha_vantage,USD/KES
2023-01-10,USD,KES,123.58,alpha_vantage,USD/KES
2023-01-11,USD,KES,123.68,alpha_vantage,USD/KES
2023-01-12,USD,KES,123.73,alpha_vantage,USD/KES
2023-01-13,USD,KES,123.73,alpha_vantage,USD/KES
2023-01-16,USD,KES,123.78,alpha_vantage,USD/KES
2023-01-17,USD,KES,123.93,alpha_vantage,USD/KES
2023-01-18,USD,KES,123.98,alpha_vantage,USD/KES
2023-01-19,USD,KES,123.93,alpha_vantage,USD/KES
2023-01-20,USD,KES,124.08,alpha_vantage,USD/KES
2023-01-23,USD,KES,124.13,alpha_vantage,USD/KES
2023-01-24,USD,KES,124.18,alpha_vantage,USD/KES
2023-01-25,USD,KES,124.23,alpha_vantage,USD/KES
2023-01-26,USD,KES,124.18,alpha_vantage,USD/KES
2023-01-27,USD,KES,124.28,alpha_vantage,USD/KES
2023-01-30,USD,KES,124.33,alpha_vantage,USD/KES
2023-01-31,USD,KES,124.33,alpha_vantage,USD/KES
2023-02-01,USD,KES,124.38,alpha_vantage,USD/KES
2023-02-02,USD,KES,124.43,alpha_vantage,USD/KES
2023-02-03,USD,KES,124.63,alpha_vantage,USD/KES
2023-02-06,USD,KES,124.78,alpha_vantage,USD/KES
2023-02-07,USD,KES,124.78,alpha_vantage,USD/KES
2023-02-08,USD,KES,124.73,alpha_vantage,USD/KES
2023-02-09,USD,KES,124.88,alpha_vantage,USD/KES
2023-02-10,USD,KES,124.93,alpha_vantage,USD/KES
2023-02-13,USD,KES,125.13,alpha_vantage,USD/KES
2023-02-14,USD,KES,124.98,alpha_vantage,USD/KES
2023-02-15,USD,KES,125.38,alpha_vantage,USD/KES
2023-02-16,USD,KES,125.53,alpha_vantage,USD/KES
2023-02-17,USD,KES,125.48,alpha_vantage,USD/KES
2023-02-20,USD,KES,125.98,alpha_vantage,USD/KES
2023-02-21,USD,KES,125.93,alpha_vantage,USD/KES
2023-02-22,USD,KES,125.98,alpha_vantage,USD/KES
2023-02-23,USD,KES,126.18,alpha_vantage,USD/KES
2023-02-24,USD,KES,126.53,alpha_vantage,USD/KES
2023-02-27,USD,KES,126.78,alpha_vantage,USD/KES
2023-02-28,USD,KES,126.83,alpha_vantage,USD/KES
2023-03-01,USD,KES,127.08,alpha_vantage,USD/KES
2023-03-02,USD,KES,127.28,alpha_vantage,USD/KES
2023-03-03,USD,KES,127.48,alpha_vantage,USD/KES
2023-03-06,USD,KES,128.18,alpha_vantage,USD/KES
2023-03-07,USD,KES,128.28,alpha_vantage,USD/KES
2023-03-08,USD,KES,128.68,alpha_vantage,USD/KES
2023-03-09,USD,KES,128.53,alpha_vantage,USD/KES
2023-03-10,USD,KES,129.18,alpha_vantage,USD/KES
2023-03-13,USD,KES,129.68,alpha_vantage,USD/KES
2023-03-14,USD,KES,129.48,alpha_vantage,USD/KES
2023-03-15,USD,KES,129.48,alpha_vantage,USD/KES
2023-03-16,USD,KES,129.68,alpha_vantage,USD/KES
2023-03-17,USD,KES,129.88,alpha_vantage,USD/KES
2023-03-20,USD,KES,129.88,alpha_vantage,USD/KES
2023-03-21,USD,KES,130.38,alpha_vantage,USD/KES
2023-03-22,USD,KES,130.78,alpha_vantage,USD/KES
2023-03-23,USD,KES,131.18,alpha_vantage,USD/KES
2023-03-24,USD,KES,131.38,alpha_vantage,USD/KES
2023-03-27,USD,KES,131.48,alpha_vantage,USD/KES
2023-03-28,USD,KES,131.68,alpha_vantage,USD/KES
2023-03-29,USD,KES,132.03,alpha_vantage,USD/KES
2023-03-30,USD,KES,132.22,alpha_vantage,USD/KES
2023-03-31,USD,KES,132.38,alpha_vantage,USD/KES
2023-04-03,USD,KES,132.73,alpha_vantage,USD/KES
2023-04-04,USD,KES,132.78,alpha_vantage,USD/KES
2023-04-05,USD,KES,133.28,alpha_vantage,USD/KES
2023-04-06,USD,KES,133.48,alpha_vantage,USD/KES
2023-04-07,USD,KES,133.48,alpha_vantage,USD/KES
2023-04-10,USD,KES,133.48,alpha_vantage,USD/KES
2023-04-11,USD,KES,133.53,alpha_vantage,USD/KES
2023-04-12,USD,KES,133.78,alpha_vantage,USD/KES
2023-04-13,USD,KES,134.28,alpha_vantage,USD/KES
2023-04-14,USD,KES,134.43,alpha_vantage,USD/KES
2023-04-17,USD,KES,134.63,alpha_vantage,USD/KES
2023-04-18,USD,KES,134.88,alpha_vantage,USD/KES
2023-04-19,USD,KES,135.08,alpha_vantage,USD/KES
2023-04-20,USD,KES,135.13,alpha_vantage,USD/KES
2023-04-21,USD,KES,135.13,alpha_vantage,USD/KES
2023-04-24,USD,KES,135.33,alpha_vantage,USD/KES
2023-04-25,USD,KES,135.58,alpha_vantage,USD/KES
2023-04-26,USD,KES,135.73,alpha_vantage,USD/KES
2023-04-27,USD,KES,135.78,alpha_vantage,USD/KES
2023-04-28,USD,KES,135.88,alpha_vantage,USD/KES
2023-05-01,USD,KES,135.88,alpha_vantage,USD/KES
2023-05-02,USD,KES,136.03,alpha_vantage,USD/KES
2023-05-03,USD,KES,136.08,alpha_vantage,USD/KES
2023-05-04,USD,KES,136.3,alpha_vantage,USD/KES
2023-05-05,USD,KES,136.33,alpha_vantage,USD/KES
2023-05-08,USD,KES,136.48,alpha_vantage,USD/KES
2023-05-09,USD,KES,136.6,alpha_vantage,USD/KES
2023-05-10,USD,KES,136.63,alpha_vantage,USD/KES
2023-05-11,USD,KES,136.8,alpha_vantage,USD/KES
2023-05-12,USD,KES,136.9,alpha_vantage,USD/KES
2023-05-15,USD,KES,136.98,alpha_vantage,USD/KES
2023-05-16,USD,KES,137.13,alpha_vantage,USD/KES
2023-05-17,USD,KES,137.08,alpha_vantage,USD/KES
2023-05-18,USD,KES,137.38,alpha_vantage,USD/KES
2023-05-19,USD,KES,137.38,alpha_vantage,USD/KES
2023-05-22,USD,KES,137.73,alpha_vantage,USD/KES
2023-05-23,USD,KES,137.88,alpha_vantage,USD/KES
2023-05-24,USD,KES,137.98,alpha_vantage,USD/KES
2023-05-25,USD,KES,138.18,alpha_vantage,USD/KES
2023-05-26,USD,KES,138.23,alpha_vantage,USD/KES
2023-05-29,USD,KES,138.33,alpha_vantage,USD/KES
2023-05-30,USD,KES,138.33,alpha_vantage,USD/KES
2023-05-31,USD,KES,138.48,alpha_vantage,USD/KES
2023-06-01,USD,KES,138.48,alpha_vantage,USD/KES
2023-06-02,USD,KES,138.68,alpha_vantage,USD/KES
2023-06-05,USD,KES,138.68,alpha_vantage,USD/KES
2023-06-06,USD,KES,138.78,alpha_vantage,USD/KES
2023-06-07,USD,KES,139.03,alpha_vantage,USD/KES
2023-06-08,USD,KES,139.15,alpha_vantage,USD/KES
2023-06-09,USD,KES,139.25,alpha_vantage,USD/KES
2023-06-12,USD,KES,139.33,alpha_vantage,USD/KES
2023-06-13,USD,KES,139.53,alpha_vantage,USD/KES
2023-06-14,USD,KES,139.58,alpha_vantage,USD/KES
2023-06-15,USD,KES,139.73,alpha_vantage,USD/KES
2023-06-16,USD,KES,139.73,alpha_vantage,USD/KES
2023-06-19,USD,KES,140.03,alpha_vantage,USD/KES
2023-06-20,USD,KES,140.13,alpha_vantage,USD/KES
2023-06-21,USD,KES,140.2,alpha_vantage,USD/KES
2023-06-22,USD,KES,140.33,alpha_vantage,USD/KES
2023-06-23,USD,KES,140.33,alpha_vantage,USD/KES
2023-06-26,USD,KES,140.33,alpha_vantage,USD/KES
2023-06-27,USD,KES,140.38,alpha_vantage,USD/KES
2023-06-28,USD,KES,140.38,alpha_vantage,USD/KES
2023-06-29,USD,KES,140.45,alpha_vantage,USD/KES
2023-06-30,USD,KES,140.48,alpha_vantage,USD/KES
2023-07-03,USD,KES,140.6,alpha_vantage,USD/KES
2023-07-04,USD,KES,140.63,alpha_vantage,USD/KES
2023-07-05,USD,KES,140.68,alpha_vantage,USD/KES
2023-07-06,USD,KES,140.83,alpha_vantage,USD/KES
2023-07-07,USD,KES,140.9,alpha_vantage,USD/KES
2023-07-10,USD,KES,141,alpha_vantage,USD/KES
2023-07-11,USD,KES,141.08,alpha_vantage,USD/KES
2023-07-12,USD,KES,141.2,alpha_vantage,USD/KES
2023-07-13,USD,KES,141.28,alpha_vantage,USD/KES
2023-07-14,USD,KES,141.33,alpha_vantage,USD/KES
2023-07-17,USD,KES,141.38,alpha_vantage,USD/KES
2023-07-18,USD,KES,141.5,alpha_vantage,USD/KES
2023-07-19,USD,KES,141.63,alpha_vantage,USD/KES
2023-07-20,USD,KES,141.72,alpha_vantage,USD/KES
2023-07-21,USD,KES,141.78,alpha_vantage,USD/KES
2023-07-24,USD,KES,141.88,alpha_vantage,USD/KES
2023-07-25,USD,KES,141.98,alpha_vantage,USD/KES
2023-07-26,USD,KES,142.13,alpha_vantage,USD/KES
2023-07-27,USD,KES,142.23,alpha_vantage,USD/KES
2023-07-28,USD,KES,142.28,alpha_vantage,USD/KES
2023-07-31,USD,KES,142.48,alpha_vantage,USD/KES
2023-08-01,USD,KES,142.58,alpha_vantage,USD/KES
2023-08-02,USD,KES,142.63,alpha_vantage,USD/KES
2023-08-03,USD,KES,142.8,alpha_vantage,USD/KES
2023-08-04,USD,KES,142.88,alpha_vantage,USD/KES
2023-08-07,USD,KES,142.98,alpha_vantage,USD/KES
2023-08-08,USD,KES,143.23,alpha_vantage,USD/KES
2023-08-09,USD,KES,143.38,alpha_vantage,USD/KES
2023-08-10,USD,KES,143.48,alpha_vantage,USD/KES
2023-08-11,USD,KES,143.53,alpha_vantage,USD/KES
2023-08-14,USD,KES,143.73,alpha_vantage,USD/KES
2023-08-15,USD,KES,143.8,alpha_vantage,USD/KES
2023-08-16,USD,KES,143.93,alpha_vantage,USD/KES
2023-08-17,USD,KES,144.08,alpha_vantage,USD/KES
2023-08-18,USD,KES,144.18,alpha_vantage,USD/KES
2023-08-21,USD,KES,144.28,alpha_vantage,USD/KES
2023-08-22,USD,KES,144.38,alpha_vantage,USD/KES
2023-08-23,USD,KES,144.58,alpha_vantage,USD/KES
2023-08-24,USD,KES,144.78,alpha_vantage,USD/KES
2023-08-25,USD,KES,144.88,alpha_vantage,USD/KES
2023-08-28,USD,KES,145.08,alpha_vantage,USD/KES
2023-08-29,USD,KES,145.18,alpha_vantage,USD/KES
2023-08-30,USD,KES,145.28,alpha_vantage,USD/KES
2023-08-31,USD,KES,145.48,alpha_vantage,USD/KES
2023-09-01,USD,KES,145.58,alpha_vantage,USD/KES
2023-09-04,USD,KES,145.68,alpha_vantage,USD/KES
2023-09-05,USD,KES,145.78,alpha_vantage,USD/KES
2023-09-06,USD,KES,145.92,alpha_vantage,USD/KES
2023-09-07,USD,KES,146.08,alpha_vantage,USD/KES
2023-09-08,USD,KES,146.13,alpha_vantage,USD/KES
2023-09-11,USD,KES,146.28,alpha_vantage,USD/KES
2023-09-12,USD,KES,146.45,alpha_vantage,USD/KES
2023-09-13,USD,KES,146.58,alpha_vantage,USD/KES
2023-09-14,USD,KES,146.73,alpha_vantage,USD/KES
2023-09-15,USD,KES,146.85,alpha_vantage,USD/KES
2023-09-18,USD,KES,146.95,alpha_vantage,USD/KES
2023-09-19,USD,KES,147.1,alpha_vantage,USD/KES
2023-09-20,USD,KES,147.08,alpha_vantage,USD/KES
2023-09-21,USD,KES,147.28,alpha_vantage,USD/KES
2023-09-22,USD,KES,147.38,alpha_vantage,USD/KES
2023-09-25,USD,KES,147.63,alpha_vantage,USD/KES
2023-09-26,USD,KES,147.68,alpha_vantage,USD/KES
2023-09-27,USD,KES,147.83,alpha_vantage,USD/KES
2023-09-28,USD,KES,147.98,alpha_vantage,USD/KES
2023-09-29,USD,KES,148.18,alpha_vantage,USD/KES
2023-10-02,USD,KES,148.25,alpha_vantage,USD/KES
2023-10-03,USD,KES,148.33,alpha_vantage,USD/KES
2023-10-04,USD,KES,148.53,alpha_vantage,USD/KES
2023-10-05,USD,KES,148.58,alpha_vantage,USD/KES
2023-10-06,USD,KES,148.68,alpha_vantage,USD/KES
2023-10-09,USD,KES,148.78,alpha_vantage,USD/KES
2023-10-10,USD,KES,148.78,alpha_vantage,USD/KES
2023-10-11,USD,KES,148.9,alpha_vantage,USD/KES
2023-10-12,USD,KES,149.03,alpha_vantage,USD/KES
2023-10-13,USD,KES,149.28,alpha_vantage,USD/KES
2023-10-16,USD,KES,149.28,alpha_vantage,USD/KES
2023-10-17,USD,KES,149.5,alpha_vantage,USD/KES
2023-10-18,USD,KES,149.68,alpha_vantage,USD/KES
2023-10-19,USD,KES,149.78,alpha_vantage,USD/KES
2023-10-20,USD,KES,149.78,alpha_vantage,USD/KES
2023-10-23,USD,KES,149.98,alpha_vantage,USD/KES
2023-10-24,USD,KES,149.98,alpha_vantage,USD/KES
2023-10-25,USD,KES,150.18,alpha_vantage,USD/KES
2023-10-26,USD,KES,150.18,alpha_vantage,USD/KES
2023-10-27,USD,KES,150.28,alpha_vantage,USD/KES
2023-10-30,USD,KES,150.18,alpha_vantage,USD/KES
2023-10-31,USD,KES,150.43,alpha_vantage,USD/KES
2023-11-01,USD,KES,150.78,alpha_vantage,USD/KES
2023-11-02,USD,KES,150.98,alpha_vantage,USD/KES
2023-11-03,USD,KES,151.03,alpha_vantage,USD/KES
2023-11-06,USD,KES,151.2,alpha_vantage,USD/KES
2023-11-07,USD,KES,151.35,alpha_vantage,USD/KES
2023-11-08,USD,KES,151.38,alpha_vantage,USD/KES
2023-11-09,USD,KES,151.38,alpha_vantage,USD/KES
2023-11-10,USD,KES,151.73,alpha_vantage,USD/KES
2023-11-13,USD,KES,151.73,alpha_vantage,USD/KES
2023-11-14,USD,KES,151.93,alpha_vantage,USD/KES
2023-11-15,USD,KES,152.08,alpha_vantage,USD/KES
2023-11-16,USD,KES,152.18,alpha_vantage,USD/KES
